ecgi,cluster,municipio,day_date,periodo,n_usuarios,n_sessoes,download_bytes,upload_bytes,dur_media_s,drop_pct_medio,congestionamento_medio,chamadas_total,mensagens_total,lat,lon
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-09,TARDE,2295,10846,165292057423,24495345217,485,0.0679,0.347,7676,6264,-27.616389,-48.587497
724050684144778,CBD_BEIRAMAR,Florianopolis,2026-03-09,MANHA,2025,8946,127457327882,18968071646,479,0.0692,0.351,6335,5064,-27.595694,-48.548194
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-09,TARDE,2114,9977,142250960464,21037267229,487,0.067,0.348,6856,5606,-27.664203,-48.534994
7240501005172223,TRINDADE,Florianopolis,2026-03-10,NOITE,2167,9519,147338626229,22127121356,475,0.0684,0.344,6773,5517,-27.605831,-48.531389
7240501005172223,TRINDADE,Florianopolis,2026-03-10,TARDE,2546,11995,185043794598,28365947733,479,0.068,0.349,8685,6994,-27.605831,-48.531389
724050683935003,UFSC,Florianopolis,2026-03-10,MANHA,2110,9358,145421792689,21626937428,483,0.0684,0.343,6693,5309,-27.594397,-48.556111
7240501003294445,SC401_CORREDOR,Florianopolis,2026-03-11,TARDE,1924,8714,117381606063,17826206395,483,0.0682,0.351,6258,4950,-27.538056,-48.527389
7240501003294445,SC401_CORREDOR,Florianopolis,2026-03-11,NOITE,1594,7080,98498025449,15022148206,478,0.0678,0.345,5095,4025,-27.538056,-48.527389
7240501005172223,TRINDADE,Florianopolis,2026-03-11,MANHA,2120,9566,144289770360,21594690439,483,0.0677,0.347,6762,5308,-27.605831,-48.531389
7240501005172223,TRINDADE,Florianopolis,2026-03-11,TARDE,2484,11517,163649389394,24434996097,490,0.0679,0.353,8215,6608,-27.605831,-48.531389
724050699871824,SAO_JOSE_ROÇADO,Sao Jose,2026-03-12,TARDE,1376,6209,75896717417,11081005509,481,0.0688,0.35,4758,3604,-27.570472,-48.644611
724050699844282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-12,NOITE,1797,7992,106929941968,16178874123,486,0.0696,0.346,5715,4595,-27.594139,-48.612611
724050698820053,CAMPECHE,Florianopolis,2026-03-12,MANHA,1799,7889,112652393896,17179693987,478,0.0685,0.352,5706,4606,-27.750786,-48.508767
7240501005172223,TRINDADE,Florianopolis,2026-03-13,NOITE,2181,9662,151720242120,22818425760,479,0.0672,0.35,6981,5738,-27.605831,-48.531389
7240501005172223,TRINDADE,Florianopolis,2026-03-13,MANHA,2139,9362,141513389831,20778636828,476,0.0684,0.346,6746,5270,-27.605831,-48.531389
7240501005172223,TRINDADE,Florianopolis,2026-03-13,TARDE,2448,11640,164957595127,24915494714,485,0.0694,0.357,8332,6374,-27.605831,-48.531389
724050683935003,UFSC,Florianopolis,2026-03-13,TARDE,2514,12019,183402770445,27187440979,484,0.0682,0.346,8424,6776,-27.594397,-48.556111
724050683935003,UFSC,Florianopolis,2026-03-14,NOITE,2662,12751,245366893380,36712045270,480,0.0671,0.351,9087,7163,-27.594397,-48.556111
724050683935003,UFSC,Florianopolis,2026-03-14,MANHA,1574,6253,123293029170,18406294189,470,0.0685,0.343,4591,3594,-27.594397,-48.556111
724050683935003,UFSC,Florianopolis,2026-03-14,TARDE,2749,13314,265673703071,39883782782,482,0.069,0.354,9667,7610,-27.594397,-48.556111
724050683935003,UFSC,Florianopolis,2026-03-15,TARDE,2678,13087,254519999424,38030894212,474,0.067,0.349,9489,7522,-27.594397,-48.556111
7240501005172223,TRINDADE,Florianopolis,2026-03-15,MANHA,1466,5986,112472971824,16544149826,488,0.0676,0.353,4302,3309,-27.605831,-48.531389
7240501005172223,TRINDADE,Florianopolis,2026-03-15,TARDE,2638,12871,235872055367,35062748393,479,0.0694,0.353,9016,7254,-27.605831,-48.531389
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-01,NOITE,5760,26087,1217970661457,179793374023,483,0.0685,0.351,18630,14812,-27.60395,-48.546242
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-01,MANHA,3269,12943,604002793395,90099216170,487,0.07,0.351,9346,7420,-27.60395,-48.546242
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-02,MANHA,1901,8431,123301073036,18342834708,480,0.0702,0.353,5956,4814,-27.542653,-48.505306
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-03,TARDE,5562,24894,911422300792,136722608834,479,0.0682,0.345,17995,14257,-27.60395,-48.546242
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-03,MANHA,4604,19720,734335462805,109293192498,483,0.0682,0.356,14024,11394,-27.60395,-48.546242
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-04,MADRUGADA,1575,5636,218811397295,32974439500,502,0.0692,0.351,4203,3261,-27.60395,-48.546242
724050697605965,CBD_BEIRAMAR,Florianopolis,2026-03-05,MANHA,2031,8541,126814115768,19005091742,480,0.0699,0.351,6149,5182,-27.582264,-48.534361
724050684641844,NORTE_ILHA,Florianopolis,2026-03-05,NOITE,1651,7308,102621170744,15195113082,477,0.0691,0.354,5257,4169,-27.451714,-48.452175
724050684641844,NORTE_ILHA,Florianopolis,2026-03-05,TARDE,1803,8313,115245393113,16911208103,481,0.0669,0.343,5910,4752,-27.451714,-48.452175
7240501003495076,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-05,MANHA,1859,8327,118326125867,17637560626,480,0.0667,0.346,5923,4742,-27.594458,-48.637742
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-06,NOITE,4857,20819,777894201333,116230616661,480,0.0687,0.355,14853,11912,-27.60395,-48.546242
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-06,MANHA,4731,19826,739983347771,111988316325,477,0.0685,0.352,14297,11360,-27.60395,-48.546242
7240501003495238,TRINDADE,Florianopolis,2026-03-07,TARDE,2620,12503,238726585870,35701288131,482,0.0682,0.353,9054,7243,-27.596111,-48.525528
7240501003495238,TRINDADE,Florianopolis,2026-03-07,MANHA,1512,6236,120030466969,18425621471,484,0.0687,0.357,4489,3591,-27.596111,-48.525528
724050684144778,CBD_BEIRAMAR,Florianopolis,2026-03-07,MADRUGADA,635,2234,43339402334,6290099058,477,0.0697,0.354,1710,1411,-27.595694,-48.548194
724050684144778,CBD_BEIRAMAR,Florianopolis,2026-03-07,NOITE,2601,12070,228232467503,34140277789,481,0.0676,0.353,8672,7060,-27.595694,-48.548194
7240501003508453,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-07,TARDE,2480,11984,229392751044,34749990747,477,0.0705,0.353,8453,6892,-27.603972,-48.581722
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-08,NOITE,5780,26393,1224127987758,184704640134,486,0.0674,0.349,18782,14808,-27.60395,-48.546242
724050685015378,SAO_JOSE_ROÇADO,Sao Jose,2026-03-09,NOITE,1198,5118,68848993459,10210576967,479,0.0692,0.356,3585,2833,-27.567222,-48.617175
724050697605949,COQUEIROS,Florianopolis,2026-03-09,NOITE,3954,16884,590361949742,88086445504,476,0.0697,0.347,12083,9631,-27.594117,-48.571572
724050697368777,CBD_BEIRAMAR,Florianopolis,2026-03-09,MANHA,2064,9078,122360924752,18270704683,471,0.0684,0.344,6453,5229,-27.595017,-48.548794
724050697605949,COQUEIROS,Florianopolis,2026-03-09,TARDE,4553,20328,718954965531,108240450301,477,0.0679,0.351,14486,11668,-27.594117,-48.571572
7240501005162791,RESIDENCIAL_NORTE,Florianopolis,2026-03-10,NOITE,2062,9087,126163576875,18931953922,478,0.068,0.347,6420,5262,-27.529167,-48.510831
7240501005162791,RESIDENCIAL_NORTE,Florianopolis,2026-03-10,TARDE,2317,10795,158061658924,23591436163,478,0.0686,0.356,7679,6185,-27.529167,-48.510831
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-10,MANHA,1736,7651,113620245064,17381337419,479,0.0687,0.355,5353,4312,-27.586064,-48.609675
724050699925282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-10,TARDE,2144,10015,148281168200,22408506656,476,0.0679,0.35,7199,5606,-27.599583,-48.620278
724050697368777,CBD_BEIRAMAR,Florianopolis,2026-03-12,MANHA,2082,8850,124269174577,19000682897,483,0.0688,0.352,6398,5025,-27.595017,-48.548794
724050697368777,CBD_BEIRAMAR,Florianopolis,2026-03-12,MADRUGADA,691,2580,37507075632,5931384467,481,0.0698,0.36,1865,1459,-27.595017,-48.548794
7240501005162708,INGLESES,Florianopolis,2026-03-12,MANHA,1604,6969,101597322868,15221695868,477,0.0687,0.347,5015,3972,-27.441667,-48.385831
724050697605949,COQUEIROS,Florianopolis,2026-03-12,MANHA,3833,16418,576752643679,87124525658,486,0.0703,0.352,11468,9120,-27.594117,-48.571572
724050697605965,CBD_BEIRAMAR,Florianopolis,2026-03-12,TARDE,2456,11288,152610241097,22792129456,476,0.0701,0.352,8276,6410,-27.582264,-48.534361
724050697605965,CBD_BEIRAMAR,Florianopolis,2026-03-12,NOITE,2128,9514,136177377800,20253910840,485,0.0698,0.347,6620,5429,-27.582264,-48.534361
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-13,MANHA,4687,19774,707221781873,105990728379,478,0.0687,0.345,14100,11126,-27.60395,-48.546242
7240501005373318,CENTRO_HISTORICO,Florianopolis,2026-03-13,NOITE,4826,20649,749532263205,111890524477,482,0.0686,0.344,14813,11450,-27.60395,-48.546242
7240501005309970,AEROPORTO_HLZ,Florianopolis,2026-03-15,TARDE,2111,9964,180784550024,26978639686,482,0.0679,0.351,7296,5731,-27.699858,-48.550608
7240501003861722,TRINDADE,Florianopolis,2026-03-15,TARDE,2598,12466,243638332629,37073932258,479,0.0677,0.355,8880,7071,-27.601811,-48.526975
724050699871824,SAO_JOSE_ROÇADO,Sao Jose,2026-03-15,NOITE,1431,6622,101559218375,15444715377,486,0.0688,0.346,4716,3797,-27.570472,-48.644611
724050699871824,SAO_JOSE_ROÇADO,Sao Jose,2026-03-15,MADRUGADA,372,1402,24535115646,3308460282,489,0.0708,0.354,997,812,-27.570472,-48.644611
724050699871824,SAO_JOSE_ROÇADO,Sao Jose,2026-03-15,MANHA,832,3461,49468522385,7387010361,472,0.0734,0.349,2451,1968,-27.570472,-48.644611
724050696484153,TRINDADE,Florianopolis,2026-03-15,MADRUGADA,610,2320,44971673881,6931449749,469,0.068,0.345,1616,1342,-27.612097,-48.543378
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-01,NOITE,4835,22032,933320074098,140264215218,480,0.0678,0.355,15851,12534,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-02,TARDE,4675,20715,764076851061,114854145573,480,0.0689,0.346,14784,11993,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-02,MANHA,3936,16785,599439303583,90825099877,481,0.0684,0.347,12082,9573,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-03,NOITE,3967,17036,600957098493,89471678354,481,0.0694,0.35,12135,9650,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-03,MANHA,3919,16738,615292421077,92629687710,475,0.0685,0.353,11889,9680,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-04,TARDE,4596,20530,715868552925,106081672094,482,0.0689,0.352,14674,11770,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-06,MANHA,3865,16369,598836611748,89907248925,480,0.0692,0.348,11798,9350,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-06,MADRUGADA,1282,4711,169868885582,25817540638,485,0.0692,0.352,3496,2742,-27.673358,-48.656689
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-07,NOITE,2167,10168,171700368848,25760966045,485,0.0687,0.348,7388,6016,-27.599642,-48.468531
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-07,MADRUGADA,574,2129,37127687688,5587065007,479,0.0668,0.352,1496,1240,-27.599642,-48.468531
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-07,TARDE,2237,10615,189513576782,28719264718,479,0.0668,0.342,7479,6091,-27.599642,-48.468531
724050699861772,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-08,NOITE,1979,8892,162498999540,24378988578,474,0.069,0.344,6388,5147,-27.592778,-48.606389
724050683793438,NORTE_ILHA,Florianopolis,2026-03-08,NOITE,1862,8686,155442484250,23253998660,474,0.0681,0.352,6076,4942,-27.482269,-48.491897
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-09,MANHA,3867,16237,561635426715,84497349406,479,0.0678,0.349,11448,9350,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-10,NOITE,3911,16885,577668453561,86998022607,483,0.0687,0.353,11899,9523,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-10,TARDE,4623,20726,728067821446,107114121697,479,0.0679,0.345,14802,11909,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-11,MANHA,3721,16031,574829810768,85604976579,479,0.0675,0.352,11201,9185,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-12,TARDE,4595,20328,722862855622,108397919151,475,0.0678,0.354,14662,11681,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-13,TARDE,4629,20924,726125515364,109794144685,480,0.0688,0.353,14999,11844,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-14,TARDE,4778,21856,964880698838,146152067808,480,0.0687,0.351,15612,12659,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-14,NOITE,4744,21301,937444172229,142650612741,480,0.0685,0.348,15127,12246,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-14,MADRUGADA,1098,4133,188731576466,28465233101,484,0.0695,0.365,2880,2296,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-15,NOITE,4767,21512,934321858056,139628273732,480,0.069,0.343,15124,12508,-27.673358,-48.656689
7240501005162651,INGLESES,Florianopolis,2026-03-01,MADRUGADA,494,1767,29162250549,4244892290,505,0.0702,0.346,1303,1056,-27.466247,-48.382028
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-03,TARDE,2078,9755,138335083011,21198796443,488,0.0704,0.354,7141,5614,-27.573889,-48.431667
7240501005162520,INGLESES,Florianopolis,2026-03-04,MANHA,1702,7463,105730842075,16000365623,483,0.0679,0.358,5307,4226,-27.439442,-48.419442
7240501005162520,INGLESES,Florianopolis,2026-03-04,NOITE,1745,7654,100883028307,15248058081,478,0.0687,0.357,5490,4209,-27.439442,-48.419442
724050683793438,NORTE_ILHA,Florianopolis,2026-03-05,TARDE,1851,8698,123126702726,19053083527,481,0.0681,0.345,6085,4880,-27.482269,-48.491897
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-06,MANHA,1789,8020,111936882723,16723964589,478,0.0689,0.353,5427,4461,-27.573889,-48.431667
7240501005162651,INGLESES,Florianopolis,2026-03-07,NOITE,2107,9904,173035416577,26138572801,478,0.0691,0.356,7183,5575,-27.466247,-48.382028
7240501005162651,INGLESES,Florianopolis,2026-03-07,TARDE,2083,10005,174848977967,26404321549,484,0.0695,0.349,7055,5772,-27.466247,-48.382028
724050683793438,NORTE_ILHA,Florianopolis,2026-03-08,MANHA,1056,4272,75731550443,11174281018,474,0.0697,0.343,3066,2535,-27.482269,-48.491897
7240501005162651,INGLESES,Florianopolis,2026-03-08,TARDE,2047,9711,178868219618,27159090545,479,0.0686,0.348,6866,5617,-27.466247,-48.382028
7240501005162651,INGLESES,Florianopolis,2026-03-09,NOITE,1740,7521,104104507444,15431281772,474,0.0679,0.346,5498,4496,-27.466247,-48.382028
724050683793438,NORTE_ILHA,Florianopolis,2026-03-10,MANHA,1480,6535,86986448825,12923763367,486,0.0685,0.341,4594,3727,-27.482269,-48.491897
7240501005162651,INGLESES,Florianopolis,2026-03-12,TARDE,1919,8978,134873444432,20288713999,486,0.0695,0.35,6415,5132,-27.466247,-48.382028
724050683793438,NORTE_ILHA,Florianopolis,2026-03-13,NOITE,1634,6995,97522674740,14864115752,480,0.0682,0.353,5154,4076,-27.482269,-48.491897
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-13,MANHA,1760,7741,113304017179,16791634510,476,0.0682,0.354,5569,4499,-27.573889,-48.431667
724050683793438,NORTE_ILHA,Florianopolis,2026-03-14,TARDE,1859,8959,154461074760,22687416461,473,0.0686,0.342,6286,5078,-27.482269,-48.491897
724050683793438,NORTE_ILHA,Florianopolis,2026-03-14,MANHA,1040,4173,75498037044,11388970994,470,0.0652,0.354,3125,2342,-27.482269,-48.491897
724050683793438,NORTE_ILHA,Florianopolis,2026-03-14,NOITE,1882,8820,156951874959,23903049857,475,0.0696,0.352,6369,5030,-27.482269,-48.491897
724050683793438,NORTE_ILHA,Florianopolis,2026-03-15,MANHA,1035,4106,68294794487,10285291805,476,0.0694,0.348,2933,2420,-27.482269,-48.491897
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-02,MANHA,1574,6940,96289126960,14596854281,481,0.0692,0.35,4830,4012,-27.481442,-48.49175
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-02,TARDE,1873,8550,117888262861,17722014490,478,0.0695,0.346,6153,5074,-27.481442,-48.49175
7240501003962715,BIGUACU_BR101_NORTE,Biguacu,2026-03-02,NOITE,2200,9923,156676647240,23571123032,482,0.0681,0.346,7354,5577,-27.508108,-48.654131
7240501005162856,JURERE,Florianopolis,2026-03-02,MANHA,1686,7528,105754240672,16008384717,479,0.0687,0.35,5318,4399,-27.439331,-48.489575
7240501005162856,JURERE,Florianopolis,2026-03-02,NOITE,1750,7824,117662032057,18174208190,486,0.0689,0.351,5586,4562,-27.439331,-48.489575
7240501005162678,SC401_CORREDOR,Florianopolis,2026-03-02,NOITE,1585,6888,100050304338,15128971014,486,0.0688,0.344,4952,3874,-27.578497,-48.510581
7240501005162678,SC401_CORREDOR,Florianopolis,2026-03-02,MANHA,1572,6662,99875470814,14689071410,484,0.0687,0.355,4782,3943,-27.578497,-48.510581
724050699871824,SAO_JOSE_ROÇADO,Sao Jose,2026-03-02,MADRUGADA,401,1545,16929142298,2423983541,474,0.0705,0.355,1035,836,-27.570472,-48.644611
724050699871824,SAO_JOSE_ROÇADO,Sao Jose,2026-03-02,NOITE,1280,5446,69810773258,10543880275,485,0.0658,0.352,3994,3084,-27.570472,-48.644611
724050687263808,INGLESES,Florianopolis,2026-03-03,MADRUGADA,575,2172,27126022835,3961439592,470,0.0679,0.372,1532,1202,-27.439722,-48.387592
724050687263808,INGLESES,Florianopolis,2026-03-03,MANHA,1644,7279,97068544619,14647749047,479,0.0689,0.357,5111,4088,-27.439722,-48.387592
724050699109710,INGLESES,Florianopolis,2026-03-03,NOITE,1709,7566,104119359960,15748805541,470,0.0678,0.345,5412,4346,-27.439417,-48.387583
7240501005938420,AEROPORTO_HLZ,Florianopolis,2026-03-03,TARDE,2029,9534,137761288496,20858511403,482,0.0674,0.355,6485,5345,-27.722875,-48.563117
7240501005938420,AEROPORTO_HLZ,Florianopolis,2026-03-03,MANHA,1745,7752,113812416121,17411337610,476,0.0692,0.353,5527,4462,-27.722875,-48.563117
7240501005162775,CANASVIEIRAS,Florianopolis,2026-03-03,MADRUGADA,719,2593,44773599888,6639319049,482,0.0672,0.349,1901,1537,-27.434294,-48.460597
7240501005162775,CANASVIEIRAS,Florianopolis,2026-03-03,MANHA,2109,9053,151103878798,22786022490,480,0.0684,0.346,6677,5256,-27.434294,-48.460597
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-03,NOITE,1573,6982,100349160066,15183721791,485,0.0683,0.348,4882,4147,-27.496108,-48.418608
724050698571150,SAO_JOSE_ROÇADO,Sao Jose,2026-03-03,TARDE,1344,6004,76517732568,11381889413,476,0.0697,0.34,4362,3471,-27.582717,-48.641497
7240501004011684,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-03,TARDE,1960,8748,121684835895,18041398367,485,0.0678,0.343,6232,5138,-27.594453,-48.586731
724050699521815,JURERE,Florianopolis,2026-03-04,MANHA,1672,7078,97865313170,14390828168,486,0.0683,0.344,5181,4128,-27.443222,-48.507111
7240501003484449,CBD_BEIRAMAR,Florianopolis,2026-03-04,TARDE,2483,11375,166376313966,24801704581,481,0.0671,0.347,8009,6533,-27.594881,-48.54445
7240501003484449,CBD_BEIRAMAR,Florianopolis,2026-03-04,MADRUGADA,685,2529,38240595756,5905912998,479,0.0681,0.354,1839,1528,-27.594881,-48.54445
7240501005162520,INGLESES,Florianopolis,2026-03-04,TARDE,2013,9402,134316200186,20004154394,477,0.0681,0.356,6618,5328,-27.439442,-48.419442
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-04,NOITE,1787,8057,119831317540,17894954799,478,0.0687,0.354,5686,4505,-27.572611,-48.430139
724050699109663,NORTE_ILHA,Florianopolis,2026-03-04,TARDE,1753,7794,112737156754,17125287999,489,0.068,0.351,5712,4597,-27.482361,-48.491944
724050699109663,NORTE_ILHA,Florianopolis,2026-03-04,MANHA,1533,6570,93637405938,14453596806,478,0.0689,0.35,4744,3697,-27.482361,-48.491944
724050683793438,NORTE_ILHA,Florianopolis,2026-03-05,MADRUGADA,490,1861,24961891717,3741609724,486,0.0722,0.331,1320,1062,-27.482269,-48.491897
7240501004550410,UFSC,Florianopolis,2026-03-05,TARDE,2638,12696,195792130297,29632785246,488,0.0684,0.348,9075,7017,-27.590569,-48.557111
7240501005162651,INGLESES,Florianopolis,2026-03-05,MANHA,1643,7128,103378564777,15220757511,471,0.0694,0.351,4997,4200,-27.466247,-48.382028
724050684641828,CAMPECHE,Florianopolis,2026-03-05,NOITE,1864,8144,131327127391,19222080504,472,0.0682,0.351,5911,4797,-27.656481,-48.509303
724050684641828,CAMPECHE,Florianopolis,2026-03-05,MADRUGADA,587,2155,34064286416,5009970040,479,0.0695,0.339,1567,1259,-27.656481,-48.509303
7240501005162740,RESIDENCIAL_NORTE,Florianopolis,2026-03-06,NOITE,1999,8877,134129375381,20157794612,478,0.069,0.346,6400,5138,-27.554614,-48.497806
724050683898841,TRINDADE,Florianopolis,2026-03-06,TARDE,2558,11941,171553133231,26103321087,482,0.0693,0.351,8469,6724,-27.594028,-48.520928
724050683983270,CBD_BEIRAMAR,Florianopolis,2026-03-06,MANHA,2078,8933,126102944042,18587947845,478,0.0686,0.341,6466,5073,-27.591528,-48.552775
724050683983270,CBD_BEIRAMAR,Florianopolis,2026-03-06,NOITE,2128,9347,128846849618,18958057128,474,0.069,0.354,6765,5344,-27.591528,-48.552775
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-07,MADRUGADA,527,2029,35180601889,5465528950,470,0.0694,0.354,1402,1146,-27.573889,-48.431667
724050696484293,CANASVIEIRAS,Florianopolis,2026-03-07,TARDE,2601,12847,268528453635,41004200428,474,0.0698,0.347,9423,7314,-27.434297,-48.460603
