ecgi_origem,lat_origem,lon_origem,cluster_origem,municipio_origem,ecgi_destino,lat_destino,lon_destino,cluster_destino,municipio_destino,n_usuarios,n_transicoes,dist_km,periodo_predominante,pct_do_cluster_origem
724050684142570,-27.529258,-48.514072,RESIDENCIAL_NORTE,Florianopolis,724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,206,206,9.591,MANHA,0.7
724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,216,219,15.05,MANHA,0.8
7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,7240501003495564,-27.593478,-48.552089,UFSC,Florianopolis,200,205,4.398,MANHA,0.8
7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,191,195,17.791,MANHA,0.7
724050697545253,-27.537189,-48.527061,SC401_CORREDOR,Florianopolis,7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,209,211,7.11,MANHA,0.8
7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,178,180,12.611,MANHA,0.7
724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,839,885,2.298,MANHA,3.2
7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,215,218,26.749,MANHA,0.8
724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,215,216,4.634,MANHA,0.9
724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,193,196,12.677,MANHA,0.6
7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,193,195,4.476,MANHA,0.7
7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,785,831,2.138,MANHA,3.0
7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,807,847,2.103,MANHA,3.1
724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,207,213,4.511,MANHA,0.8
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,186,190,15.693,MANHA,0.6
724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,222,225,20.66,MANHA,0.9
724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,188,191,16.304,MANHA,0.7
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,7240501005172215,-27.451806,-48.452108,NORTE_ILHA,Florianopolis,203,205,19.297,MANHA,0.9
724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,787,832,2.268,MANHA,3.0
724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,724050697545253,-27.537189,-48.527061,SC401_CORREDOR,Florianopolis,823,862,4.143,MANHA,3.2
724050697545253,-27.537189,-48.527061,SC401_CORREDOR,Florianopolis,724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,846,887,3.738,MANHA,3.3
724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,207,212,7.021,MANHA,0.9
724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,172,175,13.252,MANHA,0.8
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,724050699654432,-27.594083,-48.521139,TRINDADE,Florianopolis,197,199,2.021,MANHA,0.8
724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,180,180,15.076,MANHA,0.7
7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,212,213,13.717,MANHA,0.8
724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,831,876,0.556,MANHA,3.1
724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,183,187,6.158,MANHA,0.7
7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,200,205,1.993,MANHA,0.8
724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,201,204,2.32,MANHA,0.7
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,197,201,6.108,MANHA,0.6
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,216,218,13.68,MANHA,0.9
724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,219,223,6.328,MANHA,0.8
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,192,194,1.048,MANHA,0.6
7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,193,197,21.71,MANHA,0.7
724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,1668,2032,5.867,MANHA,6.5
724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,205,207,17.97,MANHA,0.6
7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,1660,2079,1.141,MANHA,6.4
724050699654920,-27.443417,-48.502056,JURERE,Florianopolis,724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,1735,2140,0.499,MANHA,6.7
7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,7240501005162716,-27.633306,-48.473306,LAGOA_CONCEICAO,Florianopolis,192,192,16.768,MANHA,0.7
7240501005162716,-27.633306,-48.473306,LAGOA_CONCEICAO,Florianopolis,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,196,196,23.157,MANHA,0.7
724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,183,186,26.789,MANHA,0.7
724050684142660,-27.6075,-48.638889,SAO_JOSE_KOBRASOL,Sao Jose,724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,189,192,14.258,MANHA,0.7
724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,201,202,8.08,MANHA,0.7
7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,189,191,11.914,MANHA,0.7
724050699654432,-27.594083,-48.521139,TRINDADE,Florianopolis,724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,216,219,3.447,MANHA,0.7
724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,185,186,5.359,MANHA,0.6
7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,2307,2501,1.369,MANHA,7.6
7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,214,217,8.006,MANHA,0.7
724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,190,191,15.708,MANHA,0.7
7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,228,229,9.966,MANHA,0.8
7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,7240501005162635,-27.592608,-48.555469,UFSC,Florianopolis,197,199,11.607,MANHA,0.7
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,803,830,2.789,MANHA,3.0
7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,792,820,1.912,MANHA,2.9
724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,215,215,9.686,MANHA,0.9
7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,7240501003862800,-27.586028,-48.547444,CBD_BEIRAMAR,Florianopolis,206,207,17.281,MANHA,0.8
724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,195,200,10.615,MANHA,0.7
7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,218,219,15.301,MANHA,0.8
7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,221,221,9.503,MANHA,0.8
724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,175,175,5.808,MANHA,0.7
7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,187,191,12.061,MANHA,0.7
7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,184,187,14.324,MANHA,0.7
7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,206,207,17.11,MANHA,0.8
7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,192,193,20.947,MANHA,0.6
724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,197,200,7.063,MANHA,0.7
724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,196,197,4.776,MANHA,0.6
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,1499,1561,1.099,MANHA,4.7
7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,1532,1593,0.65,MANHA,4.8
724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,207,210,10.998,MANHA,0.9
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,1531,1598,2.152,MANHA,4.8
724050697545253,-27.537189,-48.527061,SC401_CORREDOR,Florianopolis,7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,803,840,3.016,MANHA,3.1
724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,196,199,20.251,MANHA,0.7
7240501003294445,-27.538056,-48.527389,SC401_CORREDOR,Florianopolis,724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,802,840,6.173,MANHA,3.0
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,1559,1622,0.464,MANHA,4.9
7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,7240501003862800,-27.586028,-48.547444,CBD_BEIRAMAR,Florianopolis,1524,1597,0.639,MANHA,4.8
7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,1460,1511,0.916,MANHA,4.6
7240501005172223,-27.605831,-48.531389,TRINDADE,Florianopolis,724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,188,189,11.722,MANHA,0.6
724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,7240501005162635,-27.592608,-48.555469,UFSC,Florianopolis,201,203,8.934,MANHA,0.9
7240501005162635,-27.592608,-48.555469,UFSC,Florianopolis,7240501003370664,-27.673358,-48.656689,SAO_JOSE_BARREIROS,Palhoca,190,192,13.418,MANHA,0.7
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,1606,1666,2.087,MANHA,5.0
724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,724050697342190,-27.5834,-48.544683,CBD_BEIRAMAR,Florianopolis,1510,1558,0.178,MANHA,4.8
7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,1504,1568,0.413,MANHA,4.7
724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,1475,1525,0.096,MANHA,4.7
7240501003495564,-27.593478,-48.552089,UFSC,Florianopolis,724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,203,203,17.286,MANHA,0.7
724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,724050697605949,-27.594117,-48.571572,COQUEIROS,Florianopolis,212,213,17.943,MANHA,0.8
724050697605949,-27.594117,-48.571572,COQUEIROS,Florianopolis,724050699842719,-27.56575,-48.626139,SAO_JOSE_ROÇADO,Sao Jose,182,183,6.235,MANHA,0.8
7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,196,197,18.44,TARDE,0.8
724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,724050699654513,-27.572611,-48.430139,LAGOA_CONCEICAO,Florianopolis,211,215,8.121,MANHA,0.7
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,1582,1653,1.72,MANHA,5.0
724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,183,183,2.628,MANHA,0.7
7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,172,176,1.245,MANHA,0.6
7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,194,194,3.809,MANHA,0.7
724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,1543,1589,1.237,MANHA,4.9
724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,7240501003862800,-27.586028,-48.547444,CBD_BEIRAMAR,Florianopolis,1546,1602,1.077,MANHA,4.9
7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,1560,1619,0.987,MANHA,4.9
724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,195,201,11.8,MANHA,0.6
7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,190,190,14.961,MANHA,0.7
724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,213,216,19.753,MANHA,0.8
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,187,192,10.828,MANHA,0.7
7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,199,201,1.369,MANHA,0.7
724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,184,187,5.036,MANHA,0.6
724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,216,218,29.367,MANHA,0.8
7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,195,196,16.432,MANHA,0.8
7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,724050698410270,-27.462892,-48.383642,INGLESES,Florianopolis,188,189,13.22,MANHA,0.7
724050698410270,-27.462892,-48.383642,INGLESES,Florianopolis,7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,1342,1506,2.37,MANHA,5.1
7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,191,192,27.297,MANHA,0.7
724050699654432,-27.594083,-48.521139,TRINDADE,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,217,219,1.851,MANHA,0.7
7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,7240501005162643,-27.542653,-48.505306,RESIDENCIAL_NORTE,Florianopolis,186,187,5.129,MANHA,0.6
7240501005162643,-27.542653,-48.505306,RESIDENCIAL_NORTE,Florianopolis,724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,217,217,12.027,MANHA,0.8
724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,232,236,5.696,MANHA,0.8
724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,189,190,0.72,MANHA,0.6
724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,180,183,4.958,MANHA,0.6
724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,182,183,2.957,MANHA,0.7
724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,175,177,15.408,MANHA,0.6
7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,208,210,11.214,MANHA,0.7
7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,724050699925231,-27.600833,-48.648111,SAO_JOSE_KOBRASOL,Sao Jose,188,188,12.386,MANHA,0.6
724050699861713,-27.582278,-48.677056,SAO_JOSE_ROÇADO,Sao Jose,724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,175,183,3.457,MANHA,0.8
724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,185,186,9.347,MANHA,0.8
724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,201,204,11.583,MANHA,0.6
7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,196,197,14.891,MANHA,0.7
724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,210,210,2.633,MANHA,0.8
724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,188,190,7.552,MANHA,0.7
724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,183,183,14.9,MANHA,0.7
7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,724050684142570,-27.529258,-48.514072,RESIDENCIAL_NORTE,Florianopolis,193,194,19.308,MANHA,0.7
724050684142570,-27.529258,-48.514072,RESIDENCIAL_NORTE,Florianopolis,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,189,195,8.306,MANHA,0.7
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,1521,1576,0.987,MANHA,4.8
724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,189,191,14.287,MANHA,0.6
7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,200,203,34.239,MANHA,0.8
724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,214,219,25.76,MANHA,0.8
724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,200,200,13.927,MANHA,0.8
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,200,204,7.021,MANHA,0.7
7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,186,189,5.011,MANHA,0.6
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,213,214,7.673,MANHA,0.9
724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,198,201,7.863,MANHA,0.7
724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,196,199,14.28,MANHA,0.6
7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,221,224,13.624,TARDE,0.8
724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,193,195,18.017,MANHA,0.6
7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,724050699654432,-27.594083,-48.521139,TRINDADE,Florianopolis,191,191,2.459,MANHA,0.6
7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,230,232,5.247,MANHA,0.7
724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,186,189,11.693,MANHA,0.7
7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,180,181,16.764,MANHA,0.7
